iter	Logloss
145	0.001333203828
146	0.001329489148
147	0.001326828106
148	0.001320748923
149	0.00131647327
150	0.001314299804
151	0.001311529591
152	0.001308706091
153	0.001306253086
154	0.001304082864
155	0.00130196545
156	0.001288959093
157	0.001284423847
158	0.001274004729
159	0.001272327617
160	0.001263900935
161	0.001262786301
162	0.00125807057
163	0.001255366635
164	0.001252182741
165	0.001246000181
166	0.001245064081
167	0.001243371936
168	0.00124241996
169	0.001231838178
170	0.001229600014
171	0.00122528117
172	0.001220735439
173	0.001210619091
174	0.00120189611
175	0.001198841276
176	0.001195804516
177	0.001191892921
178	0.001183234421
179	0.001181994556
180	0.001180546186
181	0.001172360402
182	0.001168854948
183	0.001164952411
184	0.001164138589
185	0.001161915482
186	0.001160281807
187	0.001159377607
188	0.001157920804
189	0.001152279776
190	0.001148794848
191	0.001148141375
192	0.001146848981
193	0.001144847976
194	0.001143715638
195	0.001141122139
196	0.001140128362
197	0.001133666079
198	0.001131095811
199	0.001130361663
200	0.001127919728
201	0.001122459206
202	0.001120234265
203	0.001119184645
204	0.001115663788
205	0.001113368694
206	0.001111148406
207	0.001108090125
208	0.001101196444
209	0.001100632903
210	0.001097633404
211	0.001088808213
212	0.001088194882
213	0.001086036975
214	0.001083591456
215	0.001081654348
216	0.001075392157
217	0.001073409641
218	0.00107287389
219	0.001070744333
220	0.001069221878
221	0.001066468255
222	0.001064238734
223	0.001058213898
224	0.00105640372
225	0.001050900417
226	0.00105048046
227	0.001048631721
228	0.001046824853
229	0.001045134046
230	0.001033364018
231	0.001030641798
232	0.001028575705
233	0.001026183646
234	0.001022469932
235	0.001016615768
236	0.001015855397
237	0.00101343146
238	0.00101168434
239	0.001009334609
240	0.001006491165
241	0.00100480822
242	0.001003195228
243	0.001001765396
244	0.0009997018557
245	0.0009961252325
246	0.0009945343587
247	0.0009941594428
248	0.0009926801575
249	0.0009905140974
250	0.0009886976297
251	0.0009866669509
252	0.000985222292
253	0.000982875144
254	0.0009800421022
255	0.0009782181441
256	0.0009778653179
257	0.0009744546379
258	0.0009686639895
259	0.0009680545675
260	0.0009655495788
261	0.0009646636954
262	0.0009632732515
263	0.0009624217548
264	0.0009611195361
265	0.000959375381
266	0.0009587143905
267	0.0009555544428
268	0.0009547238168
269	0.0009543124741
270	0.0009539574588
271	0.0009527551065
272	0.0009519491618
273	0.0009507979672
274	0.0009494238943
275	0.0009478578604
276	0.000946655291
277	0.0009459644944
278	0.0009356938053
279	0.0009323573337
280	0.0009261331729
281	0.0009218339375
282	0.0009178255495
283	0.0009135717338
284	0.0009109120033
285	0.0009050732644
286	0.0009039126206
287	0.0008996472704
288	0.0008973311556
289	0.00089627399
290	0.000892003012
291	0.0008916622764
292	0.0008905535
293	0.0008894499648
294	0.0008856541651
295	0.0008853559918
296	0.0008802701422
297	0.0008776281942
298	0.0008735270221
299	0.000870669803
300	0.000867563659
301	0.0008627286401
302	0.0008605063135
303	0.0008601550231
304	0.0008570601068
305	0.0008545723053
306	0.0008543063063
307	0.0008529202943
308	0.0008522755218
309	0.0008479396874
310	0.0008456909789
311	0.0008428740491
312	0.0008405510338
313	0.0008387237672
314	0.0008365328434
315	0.0008344722305
316	0.0008324874332
317	0.0008296000921
318	0.0008276658128
319	0.0008199105914
320	0.0008170196254
321	0.0008152302587
322	0.0008105464758
323	0.0008102863568
324	0.0008025902224
325	0.0007997200037
326	0.0007979523133
327	0.0007949156464
328	0.0007886538422
329	0.0007867585396
330	0.0007833926724
331	0.0007831909869
332	0.0007782692665
333	0.0007774289467
334	0.0007761369949
335	0.0007746622286
336	0.0007732572753
337	0.0007713359676
338	0.0007705974208
339	0.0007692988033
340	0.0007661284973
341	0.0007636876032
342	0.0007602839142
343	0.0007571405686
344	0.0007559415475
345	0.0007545456366
346	0.0007517199287
347	0.0007464367484
348	0.0007452933284
349	0.0007438695239
350	0.0007418958551
351	0.0007412404655
352	0.0007401667933
353	0.0007391699656
354	0.000736412896
355	0.0007351528861
356	0.0007338405533
357	0.000732050172
358	0.000730885697
359	0.0007261351582
360	0.0007254615427
361	0.0007230839954
362	0.0007216865322
363	0.0007149622332
364	0.0007138314213
365	0.0007126263394
366	0.0007097328793
367	0.0007066148852
368	0.0007055085731
369	0.000702936198
370	0.000702335965
371	0.0007006938486
372	0.0006997328734
373	0.0006966210506
374	0.0006952372136
375	0.0006943648482
376	0.000689780814
377	0.0006889813246
378	0.0006875255113
379	0.0006867511962
380	0.0006822645268
381	0.0006817602613
382	0.0006762151347
383	0.0006749036993
384	0.0006734148254
385	0.0006719067547
386	0.000669006191
387	0.0006629348323
388	0.0006603920596
389	0.0006562073946
390	0.000655740198
391	0.0006553085197
392	0.0006536758764
393	0.0006503248821
394	0.0006473595783
395	0.0006439080258
396	0.0006405318663
397	0.000639857105
398	0.0006365929355
399	0.0006339842052
400	0.0006324395765
401	0.0006300825338
402	0.0006234125785
403	0.0006173698883
404	0.0006153027659
405	0.0006118058993
406	0.0006110073729
407	0.0006076901676
408	0.0006012047324
409	0.0005991142603
410	0.000598731132
411	0.0005972796233
412	0.0005956014744
413	0.0005928311359
414	0.000591463681
415	0.0005877550631
416	0.0005870458505
417	0.0005823914627
418	0.0005816117419
419	0.0005774261967
420	0.0005768036181
421	0.0005763291457
422	0.0005750616287
423	0.0005743583214
424	0.0005713346105
425	0.0005698433747
426	0.0005679556314
427	0.0005632731787
428	0.0005603031781
429	0.0005592258057
430	0.0005571974504
431	0.0005550402728
432	0.0005527414128
433	0.0005510226297
434	0.0005489107894
435	0.0005476815566
436	0.000544125562
437	0.0005431239902
438	0.0005412333449
439	0.0005397072458
440	0.0005388730217
441	0.0005363897802
442	0.0005355177794
443	0.0005337850067
444	0.0005323494997
445	0.0005303219272
446	0.0005296980373
447	0.0005279113312
448	0.0005271347158
449	0.0005257711214
450	0.0005241815868
451	0.0005229292022
452	0.0005219692202
453	0.0005211209955
454	0.0005200771695
455	0.0005184470289
456	0.0005154150999
457	0.0005110757565
458	0.0005097197009
459	0.0005079185599
460	0.0005067433637
461	0.000505506073
462	0.0005042308554
463	0.0005028231324
464	0.0005007372423
465	0.0005001558019
466	0.0004978442574
467	0.0004971058517
468	0.0004957015238
469	0.0004931305792
470	0.0004923219286
471	0.0004911605334
472	0.0004895947653
473	0.0004875174486
474	0.0004857333528
475	0.0004843646718
476	0.0004826452215
477	0.0004813780242
478	0.0004811231061
479	0.0004799065489
480	0.0004791794342
481	0.0004783926201
482	0.000477915933
483	0.0004772347611
484	0.0004765599969
485	0.0004758962107
486	0.000473345909
487	0.00047233501
488	0.0004718342919
489	0.0004703140949
490	0.000470117662
491	0.0004696560459
492	0.0004693332064
493	0.0004676807584
494	0.0004666801636
495	0.0004664572648
496	0.0004651809832
497	0.0004632581706
498	0.000462097583
499	0.0004610232618
500	0.0004602892549
501	0.0004589425122
502	0.0004579820387
503	0.0004550316784
504	0.0004532507383
505	0.0004530495379
506	0.0004526041255
507	0.0004503633913
508	0.0004499507646
509	0.0004494981226
510	0.0004488171922
511	0.00044494073
512	0.0004444855783
513	0.0004441165599
514	0.0004435855251
515	0.0004418749858
516	0.0004408617103
517	0.0004396602985
518	0.0004394789215
519	0.0004391274894
520	0.0004383966775
521	0.0004347673252
522	0.000431914805
523	0.0004309289537
524	0.000430830481
525	0.0004281401719
526	0.0004277259323
527	0.0004262624036
528	0.0004244272377
529	0.0004219082673
530	0.000421806952
531	0.0004192945957
532	0.0004189712758
533	0.0004181565472
534	0.0004173383997
535	0.0004158831828
536	0.0004153523346
537	0.0004151138858
538	0.0004145083319
539	0.0004137569988
540	0.000410859492
541	0.0004087346632
542	0.0004080124382
543	0.0004056371961
544	0.0004050333107
545	0.0004016632316
546	0.0003993466966
547	0.0003970462218
548	0.0003945270604
549	0.0003933612116
550	0.0003930875778
551	0.0003929933225
552	0.0003924486992
553	0.0003903241832
554	0.0003885906635
555	0.0003885182481
556	0.0003878216511
557	0.0003838078059
558	0.0003823523027
559	0.0003820395217
560	0.0003818211864
561	0.000381752624
562	0.0003787376494
563	0.0003782411603
564	0.0003781538376
565	0.0003750161067
566	0.0003746194173
567	0.0003745556492
568	0.0003739791916
569	0.0003703809094
570	0.0003687540861
571	0.0003686958308
572	0.0003670975082
573	0.0003668083423
574	0.000364879035
575	0.0003604000295
576	0.0003598202409
577	0.0003589099376
578	0.0003581907729
579	0.0003571271852
580	0.0003570717058
581	0.0003568800522
582	0.0003545876225
583	0.0003543710777
584	0.0003517379971
585	0.0003508414537
586	0.0003504401051
587	0.0003503043023
588	0.0003471809956
589	0.0003447865823
590	0.0003443713956
591	0.0003437118914
592	0.000343364193
593	0.0003425239581
594	0.0003409740179
595	0.0003406839644
596	0.0003404226961
597	0.0003400147732
598	0.0003382393039
599	0.0003370432502
600	0.0003353059491
601	0.0003319470922
602	0.000331719372
603	0.0003314565397
604	0.0003312127925
605	0.0003303048201
606	0.0003295877786
607	0.0003293494441
608	0.0003266548562
609	0.0003244724982
610	0.0003229086462
611	0.0003207506005
612	0.0003206311439
613	0.0003205504694
614	0.0003199407977
615	0.000318827148
616	0.0003187496193
617	0.0003184199123
618	0.0003165283127
619	0.0003145402843
620	0.0003108715614
621	0.0003096318481
622	0.0003092792548
623	0.000307044371
624	0.0003056456835
625	0.0003055788583
626	0.0003043145895
627	0.0003030395748
628	0.0003029668216
629	0.0003010765686
630	0.0003008595906
631	0.0002997526854
632	0.000298051333
633	0.0002979824272
634	0.0002977733718
635	0.0002974106285
636	0.0002973633653
637	0.0002957695255
638	0.0002951514479
639	0.0002950103111
640	0.0002948162523
641	0.0002943984098
642	0.0002936171974
643	0.0002926892448
644	0.0002924897455
645	0.0002919768267
646	0.000291716641
647	0.0002915549113
648	0.0002911544183
649	0.0002893090018
650	0.0002882153186
651	0.0002869687758
652	0.0002865586733
653	0.0002836517349
654	0.0002819976165
655	0.0002818856471
656	0.0002807452504
657	0.0002803524235
658	0.0002795618364
659	0.0002784328957
660	0.000278154377
661	0.0002779730495
662	0.0002773974235
663	0.0002769990656
664	0.0002760281633
665	0.000275795422
666	0.0002752350223
667	0.0002749427042
668	0.0002746652575
669	0.0002743680056
670	0.0002734907478
671	0.0002724559175
672	0.0002719059164
673	0.0002711271219
674	0.0002709814815
675	0.0002703949844
676	0.000269602926
677	0.0002691127686
678	0.0002686445008
679	0.0002679468118
680	0.0002676984431
681	0.0002675024655
682	0.0002672723113
683	0.0002665394024
684	0.0002663806511
685	0.0002658754111
686	0.000264720202
687	0.0002643042802
688	0.0002640983932
689	0.0002626964914
690	0.0002625233748
691	0.0002622117717
692	0.000260524732
693	0.0002602340146
694	0.0002602167457
695	0.0002598976347
696	0.0002578277959
697	0.0002566744158
698	0.0002562787843
699	0.0002548194721
700	0.0002534850784
701	0.0002532166404
702	0.0002529636384
703	0.0002525352132
704	0.0002519977602
705	0.0002500824868
706	0.0002498511036
707	0.0002497092207
708	0.0002485759325
709	0.0002484441421
710	0.0002475402388
711	0.0002463726216
712	0.0002458827131
713	0.0002456300596
714	0.0002455039532
715	0.0002452587181
716	0.0002441941507
717	0.000243755631
718	0.0002434257356
719	0.0002419485815
720	0.0002418242844
721	0.0002417048187
722	0.0002415567003
723	0.0002413054948
724	0.0002399017703
725	0.0002384174772
726	0.0002376583765
727	0.0002371731701
728	0.0002369617362
729	0.0002365671753
730	0.0002361262021
731	0.0002351903135
732	0.000235081719
733	0.0002329087365
734	0.0002326371629
735	0.0002324055936
736	0.0002321074646
737	0.0002319819275
738	0.0002317921631
739	0.0002313676014
740	0.0002312058037
741	0.0002302923603
742	0.0002299760678
743	0.0002283217923
744	0.0002281048846
745	0.0002280081689
746	0.0002263240063
747	0.0002258918616
748	0.0002250927818
749	0.0002242261844
750	0.000223779902
751	0.0002230694625
752	0.0002212217809
753	0.000221050455
754	0.0002208458301
755	0.000220650754
756	0.0002203904063
757	0.0002196967512
758	0.0002194172134
759	0.0002187351409
760	0.000218426652
761	0.0002182797132
762	0.0002181120321
763	0.000218041055
764	0.000217561044
765	0.0002168822618
766	0.0002165861807
767	0.0002149573305
768	0.0002142732085
769	0.0002140134429
770	0.000213638648
771	0.0002129313078
772	0.0002123070179
773	0.0002121946702
774	0.0002115658125
775	0.0002106173872
776	0.0002099817793
777	0.0002095469943
778	0.0002078368358
779	0.0002078043672
780	0.0002076442495
781	0.0002062811847
782	0.0002056480856
783	0.0002054516143
784	0.0002051407881
785	0.0002048975325
786	0.0002043387144
787	0.0002036218262
788	0.0002033182981
789	0.0002030809837
790	0.0002029329291
791	0.0002027342749
792	0.0002026456028
793	0.0002013372196
794	0.0002000378889
795	0.0001994177996
796	0.0001987793206
797	0.0001981371979
798	0.0001977143071
799	0.0001959967807
800	0.0001958149781
801	0.0001955572393
802	0.0001954217683
803	0.0001949957799
804	0.0001945059797
805	0.0001942433828
806	0.0001939163568
807	0.0001931502043
808	0.000192963888
809	0.0001920039744
810	0.0001918642233
811	0.0001902763191
812	0.0001889613995
813	0.0001887323902
814	0.0001885502748
815	0.0001883489051
816	0.0001877000386
817	0.0001867606639
818	0.0001866081239
819	0.000186295434
820	0.0001860695909
821	0.0001857266901
822	0.0001851457227
823	0.0001837145496
824	0.0001833878453
825	0.0001832714939
826	0.0001820357247
827	0.0001815462718
828	0.0001813592732
829	0.0001808225555
830	0.0001805581057
831	0.0001802055182
832	0.0001799500573
833	0.0001795291988
834	0.0001789162196
835	0.0001780326041
836	0.0001779053386
837	0.0001769956527
838	0.0001767904521
839	0.0001766464256
840	0.0001754043576
841	0.0001738808575
842	0.0001736873644
843	0.0001735991816
844	0.0001734750483
845	0.000173171855
846	0.0001730881763
847	0.0001729162135
848	0.0001724488662
849	0.0001723252021
850	0.0001719413445
851	0.0001711767938
852	0.0001710062945
853	0.0001708281596
854	0.0001706956612
855	0.000170523081
856	0.0001703648438
857	0.0001698845106
858	0.0001696093553
859	0.0001683675619
860	0.0001680272005
861	0.0001678588462
862	0.000167690729
863	0.0001670352956
864	0.0001667939315
865	0.0001666335348
866	0.0001665386749
867	0.0001664306916
868	0.0001660740027
869	0.0001652588133
870	0.0001649880011
871	0.0001647861269
872	0.0001645808763
873	0.0001645313442
874	0.0001640379423
875	0.0001636957274
876	0.0001635541638
877	0.0001630343896
878	0.0001626040579
879	0.000161360273
880	0.0001609969768
881	0.0001607550714
882	0.0001603718635
883	0.0001600439354
884	0.0001595733766
885	0.0001593173255
886	0.0001587648627
887	0.0001585086706
888	0.0001584021828
889	0.0001579125212
890	0.0001576361079
891	0.0001574000714
892	0.000156883975
893	0.0001565167589
894	0.0001562800576
895	0.0001561768497
896	0.0001557371212
897	0.000155620842
898	0.000154730624
899	0.0001543128319
900	0.0001541041037
901	0.0001538012237
902	0.0001528521691
903	0.0001526402721
904	0.0001522599702
905	0.0001520699423
906	0.0001515338391
907	0.000150924656
908	0.0001507267407
909	0.0001502531504
910	0.0001501841265
911	0.000149477021
912	0.0001491401554
913	0.0001490069793
914	0.0001487577823
915	0.0001476414425
916	0.000147513873
917	0.0001473786378
918	0.0001471941977
919	0.0001470840886
920	0.0001469542081
921	0.0001468190617
922	0.000146739625
923	0.0001466116175
924	0.0001463354759
925	0.0001461844116
926	0.0001455007433
927	0.0001453094183
928	0.0001446501984
929	0.0001441788808
930	0.0001439503622
931	0.0001435435752
932	0.0001428872169
933	0.0001426719029
934	0.0001418658909
935	0.0001414283636
936	0.0001412139536
937	0.0001411077799
938	0.0001407637944
939	0.0001406759081
940	0.0001404172976
941	0.0001400384643
942	0.0001397711212
943	0.0001390781652
944	0.0001389729356
945	0.0001388575264
946	0.0001387578808
947	0.0001386333826
948	0.0001383914996
949	0.0001383236421
950	0.0001381535508
951	0.0001380016631
952	0.0001378102346
953	0.0001377059116
954	0.0001369999284
955	0.0001359766774
956	0.0001357714008
957	0.0001354630559
958	0.0001347019749
959	0.0001346217484
960	0.000134258007
961	0.0001341989092
962	0.0001338583923
963	0.0001336133561
964	0.0001335544162
965	0.0001333350815
966	0.0001324832163
967	0.0001321534803
968	0.0001320442644
969	0.0001311294043
970	0.0001310665914
971	0.0001309891653
972	0.0001306895546
973	0.0001302821924
974	0.0001301025471
975	0.0001294140312
976	0.0001291673379
977	0.0001290939806
978	0.0001290235525
979	0.0001286628932
980	0.0001285202529
981	0.0001282788141
982	0.0001281047815
983	0.0001277400044
984	0.0001276123746
985	0.0001274753356
986	0.0001273813373
987	0.000127331551
988	0.0001271692233
989	0.0001270493681
990	0.0001265643172
991	0.0001264247521
992	0.000126146953
993	0.0001260663563
994	0.0001259876269
995	0.0001259166175
996	0.0001258610777
997	0.0001257955732
998	0.0001253310859
999	0.0001251388805
